Price,Close,High,Low,Open,Volume,SMA_10,SMA_20,RSI,MACD,Signal,Return,Lag_1,Lag_5,Lag_21,Target
2022-04-07,1165.2899169921875,1180.3041331292436,1162.6402930619627,1175.3672812713683,15496499,1190.5196655273437,1151.7861083984376,62.06162594458259,28.457743161888175,28.331401615972037,-0.017639879515964574,-0.002665587787149537,-0.01429146604820164,-0.001808491600668205,0.016635144046414974
2022-04-08,1184.6746826171875,1188.909504082465,1159.4697737682463,1159.4697737682463,15152495,1191.4164306640625,1156.845196533203,68.24162092321734,27.163659605749217,28.097853213927475,0.016635144046414974,-0.017639879515964574,0.008008411041148689,0.05305306898336681,-0.0020836993442973073
2022-04-11,1182.2061767578125,1195.046373393136,1169.8867520461104,1177.5863176157338,9254209,1190.884228515625,1161.624609375,61.356073952182754,25.643301256963696,27.60694282253472,-0.0020836993442973073,0.016635144046414974,0.0029557510089801564,0.01620575868408536,-0.018829830722547736
2022-04-12,1159.9454345703125,1178.7641486995603,1157.3863798447205,1171.698565177911,13217742,1188.0987915039063,1164.8448547363282,52.807426168753764,22.38412025356206,26.56237830874019,-0.018829830722547736,-0.0020836993442973073,-0.014134582383567351,0.0028841905125003287,-0.0036703849699961655
2022-04-13,1155.68798828125,1174.2349955581562,1152.9025109003892,1166.0371790472568,10354235,1182.6048828125,1169.1068115234375,46.24061448304227,19.235915828936868,25.09708581277953,-0.0036703849699961655,-0.018829830722547736,-0.002665587787149537,0.00821135677802598,-0.0030568067502405594
2022-04-18,1152.1552734375,1159.3793533809223,1142.1684779905993,1147.2411835351893,9974224,1178.4878662109375,1172.2885620117188,42.56505232394139,16.268349174485138,23.331338485120654,-0.0030568067502405594,-0.0036703849699961655,-0.017639879515964574,-0.02290346562123524,0.03811153010619539
2022-04-19,1196.065673828125,1208.385101413979,1155.4163428280708,1158.564096562945,26141820,1177.8062255859375,1175.8915222167968,52.24110450797215,17.26076223507016,22.117223235110558,0.03811153010619539,-0.0030568067502405594,0.016635144046414974,0.016882087443923943,0.02940385806737389
2022-04-20,1231.234619140625,1238.2775602010167,1199.8247720277507,1203.4481327307994,25072240,1180.2859375,1181.5767700195313,59.63624605145138,20.647089903077358,21.823196568703917,0.02940385806737389,0.03811153010619539,-0.0020836993442973073,0.03260040923352481,0.02341409721766441
2022-04-21,1260.0628662109375,1263.1879773228495,1237.3716076586059,1245.9318196263494,21708633,1187.3537231445312,1187.2597595214843,60.683135240539244,25.364590379027277,22.531475330768593,0.02341409721766441,0.02940385806737389,-0.018829830722547736,-0.00576225032067712,-0.008374865039111445
2022-04-22,1249.510009765625,1269.0760391912017,1242.8973909745034,1249.5552942902013,15054154,1193.6832641601563,1192.2328063964844,62.506344688015254,27.92975929327622,23.611132123270117,-0.008374865039111445,0.02341409721766441,-0.0036703849699961655,0.025836820300775498,-0.023125959726791323
2022-04-25,1220.6138916015625,1249.3288344946673,1206.41491600151,1242.0822318802027,17063215,1199.2156616210937,1194.8676635742188,53.63410791118165,27.3161157196339,24.352128842542875,-0.023125959726791323,-0.008374865039111445,-0.0030568067502405594,0.0031803788471371774,0.02992568756776115
2022-04-26,1257.1416015625,1265.9055943331985,1226.3658564890222,1227.4075203143414,12227666,1206.462353515625,1198.9393920898438,59.15447885535956,29.43793746685924,25.369290567406146,0.02992568756776115,-0.023125959726791323,0.03811153010619539,0.015536446410978177,0.0009728597473963596
2022-04-27,1258.3646240234375,1280.851985416539,1247.811532355269,1248.1739283672139,19338945,1214.0781982421875,1202.4812133789062,63.20909216287164,30.86242139713204,26.467916733351323,0.0009728597473963596,0.02992568756776115,0.02940385806737389,0.006670238453342581,0.014936766401937529
2022-04-28,1277.1605224609375,1291.2689267231667,1261.874481071713,1272.676636154816,25614076,1225.79970703125,1206.9492492675781,66.43212649024764,33.126149464045284,27.799563279490116,0.014936766401937529,0.0009728597473963596,0.02341409721766441,0.010054517560909249,-0.010496822986554188
2022-04-29,1263.75439453125,1293.6016912062303,1257.8890896131295,1293.6016912062303,18214862,1236.60634765625,1209.605615234375,68.2874330562706,33.4527849014064,28.930207603873377,-0.010496822986554188,0.014936766401937529,-0.008374865039111445,0.0002287157860458855,-0.0035124251932543427
2022-05-02,1259.3155517578125,1270.6611211332292,1249.1701419744186,1250.9592399328203,9467006,1247.3223754882813,1212.9051208496094,64.67762222990359,32.973371818820624,29.738840446862827,-0.0035124251932543427,-0.010496822986554188,-0.023125959726791323,0.019218112696876677,-0.031218033031762404
2022-05-04,1220.002197265625,1263.6408994515516,1212.1441352320296,1261.3763141052334,19247660,1249.7160278320312,1213.7611267089844,56.491653573287074,29.085890306662122,29.60825041882269,-0.031218033031762404,-0.0035124251932543427,0.02992568756776115,-0.01429146604820164,-0.019583044584200238
2022-05-05,1196.11083984375,1236.4658174286478,1192.079918457506,1233.5218443509423,17210669,1246.2036499023438,1213.2447937011718,56.176988021187995,23.80281627565728,28.447163590189607,-0.019583044584200238,-0.031218033031762404,0.0009728597473963596,0.008008411041148689,-0.007667774995050336
2022-05-06,1186.9393310546875,1204.3087009820067,1174.6651887519583,1183.112189870724,19649948,1238.8912963867188,1213.122509765625,55.24955431968494,18.66076821376896,26.48988451490548,-0.007667774995050336,-0.019583044584200238,0.014936766401937529,0.0029557510089801564,-0.03905513777218217
2022-05-09,1140.583251953125,1176.2732081933118,1135.4652620079833,1166.2410086662385,18083752,1227.9986206054687,1210.8409423828125,48.300633583057035,10.721518912577721,23.33621139443993,-0.03905513777218217,-0.007667774995050336,-0.010496822986554188,-0.014134582383567351,-0.017333147253463244
2022-05-10,1120.8133544921875,1144.3424996019623,1113.2722828322585,1130.0303130323607,19511677,1218.0185668945312,1208.6171142578125,38.10578373478703,2.8020409570676748,19.22937730696548,-0.017333147253463244,-0.03905513777218217,-0.0035124251932543427,-0.002665587787149537,-0.0102439601890848
2022-05-11,1109.331787109375,1125.4783543216395,1096.9444341111473,1119.9073998813726,16643899,1203.2375854492188,1204.8499694824218,29.172773951889738,-4.350518838694143,14.513398077833553,-0.0102439601890848,-0.017333147253463244,-0.031218033031762404,-0.017639879515964574,-0.020373042699946664
2022-05-12,1086.7313232421875,1102.787203178042,1073.4155164726255,1099.458311385817,20490321,1186.0742553710938,1200.0762268066405,19.74222551048588,-11.707683672770827,9.269181727712677,-0.020373042699946664,-0.0102439601890848,-0.019583044584200238,0.016635144046414974,0.011336137713180205
2022-05-13,1099.0506591796875,1122.3306194635952,1093.9553113783713,1098.7789520224087,19308778,1168.2632690429687,1197.0314880371093,23.895922804499875,-16.3556842096084,4.144208540248462,0.011336137713180205,-0.020373042699946664,-0.007667774995050336,-0.0020836993442973073,0.00024735036885426
2022-05-16,1099.322509765625,1123.689419002713,1094.544153545097,1102.60611718799,13437911,1151.8200805664062,1194.2132141113282,26.635825417271562,-19.789204421533213,-0.6424740521078736,0.00024735036885426,0.011336137713180205,-0.03905513777218217,-0.018829830722547736,0.042002964805427645
2022-05-17,1145.497314453125,1150.366239393939,1101.496331090796,1102.9003909379085,16551828,1140.4382568359374,1193.8803161621095,29.264778031397455,-18.570306157553887,-4.228040473197076,0.042002964805427645,0.00024735036885426,-0.017333147253463244,-0.0036703849699961655,0.0036376079320419308
2022-05-18,1149.6641845703125,1163.9990123371506,1136.0313867118257,1150.2530031709177,17276788,1133.4044555664063,1191.5602416992188,30.029898839121273,-17.07130156921835,-6.796692692401331,0.0036376079320419308,0.042002964805427645,-0.0102439601890848,-0.0030568067502405594,-0.02304659914171181
2022-05-19,1123.1683349609375,1137.9561265637965,1116.918112875952,1125.0480019185666,14699118,1126.110205078125,1186.1569274902345,22.48743345971117,-17.815952056378592,-9.000544565196783,-0.02304659914171181,0.0036376079320419308,-0.020373042699946664,0.03811153010619539,0.05830999799478209
2022-05-20,1188.6602783203125,1197.6959774442455,1133.2005197063886,1137.95611299257,21793091,1126.2822998046875,1182.5867980957032,38.68872787422273,-12.971908357464372,-9.794817323650301,0.05830999799478209,-0.02304659914171181,0.011336137713180205,0.02940385806737389,-0.006686928530460268
2022-05-23,1180.7117919921875,1201.8403770570499,1174.4161648907582,1191.8534622113486,15252755,1130.2951538085938,1179.1468872070313,38.28395136304718,-9.662956695231514,-9.768445197966544,-0.006686928530460268,0.05830999799478209,0.00024735036885426,0.02341409721766441,0.0034330704786438293
2022-05-24,1184.7652587890625,1194.7973375363194,1176.5448004718992,1180.7569797022973,13527818,1136.6903442382813,1177.3544555664062,44.1309620870329,-6.637000557888314,-9.142156269950899,0.0034330704786438293,-0.006686928530460268,0.042002964805427645,-0.008374865039111445,-0.0014716250839592604
2022-05-25,1183.021728515625,1203.2671466893,1178.2660145793059,1193.4388469280666,12714544,1144.0593383789062,1173.6484619140624,47.64622983207112,-4.329686904484561,-8.179662396857632,-0.0014716250839592604,0.0034330704786438293,0.0036376079320419308,-0.023125959726791323,-0.00953296941983306
2022-05-26,1171.7440185546875,1193.3934954511844,1154.0348942869591,1188.637781781663,17882023,1152.5606079101562,1169.317431640625,47.288022155952675,-3.3722677495052267,-7.218183467387151,-0.00953296941983306,-0.0014716250839592604,-0.02304659914171181,0.02992568756776115,-0.004638435108424099
2022-05-27,1166.3089599609375,1179.9191164627784,1150.4568600156867,1174.4388502012214,16521973,1159.2864379882812,1163.774853515625,55.376754215653904,-3.0172885529459563,-6.378004484498913,-0.004638435108424099,-0.00953296941983306,0.05830999799478209,0.0009728597473963596,0.034833468925269395
2022-05-30,1206.935546875,1211.1023215122134,1174.9595259097239,1184.3801432114667,13853398,1170.0477416992187,1160.9339111328125,66.55638665807456,0.5360814381062937,-4.995187299977872,0.034833468925269395,-0.004638435108424099,-0.006686928530460268,0.014936766401937529,-0.012064569035408979
2022-05-31,1192.3743896484375,1213.2765527152142,1184.697464521731,1196.3373846577454,70620653,1174.73544921875,1157.5868530273438,65.7775417291899,2.1523777897964465,-3.5656742820230085,-0.012064569035408979,0.034833468925269395,0.0034330704786438293,-0.010496822986554188,0.00032289335377155837
2022-06-01,1192.7593994140625,1202.587698682473,1184.9238588339676,1193.121675611818,9776989,1179.044970703125,1156.2247131347656,72.00193933154868,3.4248913481812906,-2.1675611559821486,0.00032289335377155837,-0.012064569035408979,-0.0014716250839592604,-0.0035124251932543427,0.034478770781340984
2022-06-02,1233.88427734375,1237.5755649319342,1192.98576447725,1192.98576447725,22126569,1190.1165649414063,1158.1133850097656,74.99166233379535,7.6634618473106,-0.20135655532359875,0.034478770781340984,0.00032289335377155837,-0.00953296941983306,-0.031218033031762404,0.020262010807302833
2022-06-03,1258.88525390625,1276.0282006397301,1241.9008029974498,1242.806733024834,23939791,1197.1390625,1161.7106811523438,77.09170662634222,12.891326188111861,2.4171799933634937,0.020262010807302833,0.034478770781340984,-0.004638435108424099,-0.019583044584200238,-0.004299322355894475
2022-06-06,1253.472900390625,1274.5109147154305,1246.3393903599856,1259.1117816339226,11093152,1204.4151733398437,1167.3551635742188,71.27816806879557,16.408566901873883,5.215457375065572,-0.004299322355894475,0.020262010807302833,0.034833468925269395,-0.007667774995050336,0.0018790567222901622
2022-06-07,1255.8282470703125,1264.1392757142605,1246.452912224144,1254.5373984290559,12358255,1211.5214721679688,1174.105908203125,71.07162690086477,19.16513851357854,8.005393602768166,0.0018790567222901622,-0.004299322355894475,-0.012064569035408979,-0.03905513777218217,-0.017563907348014607
2022-06-08,1233.77099609375,1259.564603425916,1230.2608467946977,1255.8280315270272,12479250,1216.5963989257812,1180.3278686523438,72.34634157169248,19.34688669540401,10.273692221295335,-0.017563907348014607,0.0018790567222901622,0.00032289335377155837,-0.017333147253463244,0.027422536264778197
2022-06-09,1267.6041259765625,1269.528957983228,1227.4076388685442,1227.4076388685442,17278305,1226.1824096679688,1189.3715087890625,68.28970856740779,21.96774378924738,12.612502534885742,0.027422536264778197,-0.017563907348014607,0.034478770781340984,-0.0102439601890848,-0.030191984698310748
2022-06-10,1229.3326416015625,1263.5958986630922,1223.5579057416696,1255.443365625697,18093057,1232.4847778320313,1195.8856079101563,59.87674832197789,20.717781291099072,14.23355828612841,-0.030191984698310748,0.027422536264778197,0.020262010807302833,-0.020373042699946664,-0.018918956222774397
2022-06-13,1206.074951171875,1210.5588374187555,1184.9690106078476,1200.2324095352897,17620803,1232.3987182617188,1201.2232299804687,54.015511921471536,17.64705153558225,14.91625693601918,-0.018918956222774397,-0.030191984698310748,-0.004299322355894475,0.011336137713180205,-0.01306840391143227
2022-06-14,1190.3134765625,1210.1286894158018,1183.6782159302647,1200.2551062805883,14714312,1232.192626953125,1203.4640380859375,51.3050804057473,13.782777524266066,14.689561053668559,-0.01306840391143227,-0.018918956222774397,0.0018790567222901622,0.00024735036885426,-0.012099930181863505
2022-06-15,1175.9107666015625,1194.4804162045639,1170.5210697144335,1185.5352852287417,11195535,1230.507763671875,1204.7763671875,50.737516410139854,9.449209598011748,13.641490762537199,-0.012099930181863505,-0.01306840391143227,-0.017563907348014607,0.042002964805427645,-0.013981537125115295
2022-06-16,1159.4697265625,1204.3312302745605,1156.7521762440374,1188.0035257051024,17111475,1223.06630859375,1206.5914367675782,48.834848201893365,4.634744813949965,11.840141572819753,-0.013981537125115295,-0.012099930181863505,0.027422536264778197,0.0036376079320419308,0.011718740129891714
2022-06-17,1173.0572509765625,1188.8414216894157,1157.7034029954712,1159.4697388409886,24457187,1214.4835083007813,1205.8112854003907,43.64270252316432,1.8938157219868117,9.850876402653165,0.011718740129891714,-0.013981537125115295,-0.030191984698310748,-0.02304659914171181,-0.01812733716037518
2022-06-20,1151.7928466796875,1185.3314250139977,1141.8512172581657,1179.8510396489687,12066797,1204.3155029296875,1204.3653381347656,42.571707941410956,-1.971523547216293,7.486396412679274,-0.01812733716037518,0.011718740129891714,-0.018918956222774397,0.05830999799478209,0.01614214507422873
2022-06-21,1170.38525390625,1174.5973137201734,1145.112415821389,1159.4698864092793,11720049,1195.7712036132812,1203.646337890625,46.16043032574828,-3.4943007623110134,5.290256977681217,0.01614214507422873,-0.01812733716037518,-0.01306840391143227,-0.006686928530460268,-0.03037799302363131
2022-06-22,1134.831298828125,1158.7000801408756,1132.7478510128988,1158.6095110793892,10617206,1185.8772338867188,1201.23681640625,32.67042712174836,-7.4837516833631526,2.735455245472343,-0.03037799302363131,0.01614214507422873,-0.012099930181863505,0.0034330704786438293,-0.01622378136893543
2022-06-23,1116.4200439453125,1143.6178348788872,1107.3843432520748,1139.111305663959,19446323,1170.7588256835938,1198.4706176757813,24.487074500387592,-11.992809043119905,-0.21019761224610667,-0.01622378136893543,-0.03037799302363131,-0.013981537125115295,-0.0014716250839592604,0.014239677103359716
2022-06-24,1132.3175048828125,1137.2768791745684,1117.8014186070498,1123.2365200121847,14240234,1161.0573120117188,1196.771044921875,29.088578439242568,-14.120702580187526,-2.992298605834391,0.014239677103359716,-0.01622378136893543,0.011718740129891714,-0.00953296941983306,-0.002960129668729161
2022-06-27,1128.9656982421875,1152.6533352328772,1123.9382780429507,1152.6533352328772,15474529,1153.34638671875,1192.8725524902343,28.178584626755367,-15.894316535487633,-5.572702191765039,-0.002960129668729161,0.014239677103359716,-0.01812733716037518,-0.004638435108424099,0.014061435129875788
2022-06-28,1144.840576171875,1147.67133814574,1124.187598454475,1124.187598454475,13572847,1148.7990966796874,1190.4958618164062,34.37081927063623,-15.83639627775051,-7.625441008962133,0.014061435129875788,-0.002960129668729161,0.01614214507422873,0.034833468925269395,0.02075004472980524
2022-06-29,1168.5960693359375,1176.2278290145132,1132.7476201425022,1135.5557396776305,19205146,1148.067626953125,1189.2876953125,31.960723782715718,-13.71552031027909,-8.843456869225523,0.02075004472980524,0.014061435129875788,-0.03037799302363131,-0.012064569035408979,0.006007538384222855
2022-06-30,1175.616455078125,1184.7880089664673,1162.1874370508547,1168.5282289340553,23112959,1149.6822998046875,1186.3743041992188,38.955126554351274,-11.337532352794824,-9.342271965939384,0.006007538384222855,0.02075004472980524,-0.01622378136893543,0.00032289335377155837,-0.07202442202758896
2022-07-01,1090.943359375,1173.9631898181497,1071.150907551117,1166.2183382001654,81997149,1141.4709106445312,1177.9772094726563,31.100431871958136,-16.099782671792582,-10.693774107110023,-0.07202442202758896,0.006007538384222855,0.014239677103359716,0.034478770781340984,0.0020758625258028296
2022-07-04,1093.2080078125,1106.025565464495,1071.6490989100685,1077.4691189892487,41857728,1135.6124267578125,1169.96396484375,33.32043119694643,-19.466761448964007,-12.44837157548082,0.0020758625258028296,-0.07202442202758896,-0.002960129668729161,0.020262010807302833,0.008099549330248479
2022-07-05,1102.0625,1116.3973279805082,1094.7478514073186,1097.42011751126,17647327,1128.7801513671875,1162.2756774902343,37.068794147660256,-21.17652309191635,-14.194001878767928,0.008099549330248479,0.0020758625258028296,0.014061435129875788,-0.004299322355894475,-0.008794877679634827
2022-07-06,1092.3699951171875,1106.0027924376789,1081.5679595799388,1096.106567126978,23943726,1124.5340209960937,1155.2056274414062,37.966086704091225,-23.047943308905133,-15.96479016479537,-0.008794877679634827,0.008099549330248479,0.02075004472980524,0.0018790567222901622,-0.009847134135200775
2022-07-07,1081.61328125,1102.0624779330788,1075.6800503518655,1098.7335863010783,23301033,1121.0533447265625,1145.9060852050782,33.43187243911491,-25.1095865417185,-17.793749440179997,-0.009847134135200775,-0.008794877679634827,0.006007538384222855,-0.017563907348014607,0.0013818514733128229
2022-07-08,1083.10791015625,1095.155510044553,1079.0995110804106,1095.155510044553,19010108,1116.1323852539062,1138.5948486328125,36.5951173538015,-26.31945529807672,-19.498890611759343,0.0013818514733128229,-0.009847134135200775,-0.07202442202758896,0.027422536264778197,0.01359038051036765
2022-07-11,1097.8277587890625,1100.046939975301,1073.4154479368833,1076.3594210782474,13847467,1113.0185913085938,1133.1824890136718,35.62199597003408,-25.793188417984084,-20.75775017300429,0.01359038051036765,0.0013818514733128229,0.0020758625258028296,-0.030191984698310748,-0.0014233763518933795
2022-07-12,1096.26513671875,1104.983845261713,1088.8146344584836,1088.8146344584836,10778989,1108.1610473632813,1128.4800720214844,41.16791292202993,-25.211585205081747,-21.648517179419784,-0.0014233763518933795,0.01359038051036765,0.008099549330248479,-0.018918956222774397,-0.017723974913045892
2022-07-13,1076.8349609375,1102.4022679488555,1074.7742754785731,1099.3677256155834,14224132,1098.9849365234375,1123.5262817382813,40.97667934587527,-26.018587192279938,-22.522531181991816,-0.017723974913045892,-0.0014233763518933795,-0.008794877679634827,-0.01306840391143227,0.008243899629901463
2022-07-14,1085.7122802734375,1102.3797424093775,1076.5633677805536,1081.568146854285,16970315,1089.9945190429687,1119.8384094238281,39.02521334992147,-25.646183364086482,-23.14726161841075,0.008243899629901463,-0.017723974913045892,-0.009847134135200775,-0.012099930181863505,0.0019397008484784983
2022-07-15,1087.8182373046875,1093.796752824721,1079.3487135847495,1093.796752824721,9603210,1089.6820068359375,1115.5764587402343,40.25323995628011,-24.89415321284855,-23.496639937298312,0.0019397008484784983,0.008243899629901463,0.0013818514733128229,-0.013981537125115295,0.008514592589026648
2022-07-18,1097.08056640625,1098.3260107043704,1083.5155743058108,1096.5143900160117,15160908,1090.0692626953125,1112.8408447265624,38.321034972716745,-23.282386491237503,-23.453789248086153,0.008514592589026648,0.0019397008484784983,0.01359038051036765,0.011718740129891714,0.006130550675821578
2022-07-19,1103.8062744140625,1108.2901609105513,1087.1388148491112,1087.1388148491112,16439888,1090.2436401367188,1109.511895751953,32.717230474265264,-21.217756238739412,-23.006582646216806,0.006130550675821578,0.008514592589026648,-0.0014233763518933795,-0.01812733716037518,0.027040333735107946
2022-07-20,1133.653564453125,1151.5438277746334,1126.0672081991272,1150.4115948025603,23924246,1094.3719970703125,1109.4530090332032,40.021538336497315,-16.97739024020484,-21.800744165014414,0.027040333735107946,0.006130550675821578,-0.017723974913045892,0.01614214507422873,-0.006671985993158103
2022-07-21,1126.08984375,1132.2949020971544,1117.484465892399,1129.577351299841,16523230,1098.8196533203125,1109.9364990234376,63.19729013686826,-14.065065365930195,-20.25360840519757,-0.006671985993158103,0.027040333735107946,0.008243899629901463,-0.03037799302363131,0.006757017507345253
2022-07-22,1133.6988525390625,1139.6773678755283,1130.030207237111,1132.2947927493988,10969995,1103.8787475585937,1110.00556640625,64.6173886909258,-11.016057252018754,-18.40609817456181,0.006757017507345253,-0.006671985993158103,0.0019397008484784983,-0.01622378136893543,-0.033039019792810764
2022-07-25,1096.2425537109375,1117.5523977830067,1088.3618480432954,1117.5523977830067,23110452,1103.7202270507812,1108.3694091796874,48.25858689752556,-11.489660975248853,-17.022810734699217,-0.033039019792810764,0.006757017507345253,0.008514592589026648,0.014239677103359716,0.0004544331394782386
2022-07-26,1096.74072265625,1106.886133119494,1092.143624721455,1096.5595845623452,11303288,1103.7677856445312,1105.9644165039062,51.38393178091787,-11.690041743107713,-15.956256936380917,0.0004544331394782386,-0.033039019792810764,0.006130550675821578,-0.002960129668729161,-0.0009498580889308883
2022-07-27,1095.698974609375,1099.2316463703332,1087.90871936657,1096.038608509345,8655086,1105.6541870117187,1102.319561767578,54.75242419350056,-11.796917781573029,-15.124389105419342,-0.0009498580889308883,0.0004544331394782386,0.027040333735107946,0.014061435129875788,0.01566639178446083
2022-07-28,1112.8646240234375,1117.7787135139506,1096.5142758027298,1103.3080323769393,12496073,1108.3694213867188,1099.1819702148437,59.079596152829026,-10.376875205669648,-14.174886325469403,0.01566639178446083,-0.0009498580889308883,-0.006671985993158103,0.02075004472980524,0.02130556095170255
2022-07-29,1136.5748291015625,1140.0396942059215,1115.989778235377,1120.8359411287292,15130683,1113.2450805664062,1101.4635437011718,61.20789131365118,-7.254638876941499,-12.790836835763823,0.02130556095170255,0.01566639178446083,0.006757017507345253,0.006007538384222855,0.026061504135886704
2022-08-01,1166.1956787109375,1172.038340631328,1135.7369249153332,1140.9681259695833,15700044,1120.156591796875,1105.1129272460937,67.40306618117481,-2.362851597823237,-10.705239788175707,0.026061504135886704,0.02130556095170255,-0.033039019792810764,-0.07202442202758896,0.0038061543051088886
2022-08-02,1170.6343994140625,1181.1194448466035,1160.1719962455124,1165.1314906618964,13917913,1126.839404296875,1108.541522216797,75.22534914426744,1.8507583390323816,-8.194040162734089,0.0038061543051088886,0.026061504135886704,0.0004544331394782386,0.0020758625258028296,0.008395554585547194
2022-08-03,1180.4625244140625,1182.11564904104,1162.8440902328596,1177.586478112168,14250977,1131.5203002929688,1112.9461486816406,75.35140149065563,5.9149383939588915,-5.372244451395493,0.008395554585547194,0.0038061543051088886,-0.0009498580889308883,0.008099549330248479,-0.01321772357957296
2022-08-04,1164.8594970703125,1185.6258045890304,1148.1468730281574,1182.1156551708407,14467127,1135.397265625,1117.1084594726562,69.22466763898484,7.787032399383179,-2.7403890812397584,-0.01321772357957296,0.008395554585547194,0.01566639178446083,-0.008794877679634827,-0.01473613546262209
2022-08-05,1147.6939697265625,1167.9846710602349,1144.5009315875282,1166.7165845896059,13942438,1136.79677734375,1120.3377624511718,62.15067451811971,7.795701790463454,-0.633170906899116,-0.01473613546262209,-0.01321772357957296,0.02130556095170255,-0.009847134135200775,0.013082024086810362
2022-08-08,1162.7081298828125,1170.1359894573532,1146.3351396535795,1146.3351396535795,10165178,1143.4433349609376,1123.5817810058593,63.59927398989899,8.911364923683323,1.2757362592173718,0.013082024086810362,-0.01473613546262209,0.026061504135886704,0.0013818514733128229,0.005979482210058729
2022-08-10,1169.6605224609375,1173.0120563323646,1158.1336946618562,1167.1241099957583,10724688,1150.7353149414062,1127.2515502929687,59.296071603031784,10.238512770202306,3.068291561414359,0.005979482210058729,0.013082024086810362,0.0038061543051088886,0.01359038051036765,0.003330147104022352
2022-08-11,1173.5556640625,1182.0704726435374,1168.618812190309,1178.990645714219,8198226,1158.5209838867188,1132.0875854492188,62.49106954702686,11.472346307398084,4.749102510611104,0.003330147104022352,0.005979482210058729,0.008395554585547194,-0.0014233763518933795,0.016170662741185282
2022-08-12,1192.5328369140625,1196.3146936661199,1169.5247047340195,1173.193230375856,12650587,1166.4878051757812,1137.42861328125,64.6086323957323,13.822134561936537,6.563708920876191,0.016170662741185282,0.003330147104022352,-0.01321772357957296,-0.017723974913045892,0.0069501902350739275
2022-08-16,1200.8211669921875,1203.5387175050762,1189.9512045412775,1198.511296976361,6607378,1172.9124389648437,1143.078759765625,80.36558877571854,16.16679688084764,8.484326512870481,0.0069501902350739275,0.016170662741185282,-0.01473613546262209,0.008243899629901463,0.005223882948751202
2022-08-17,1207.0941162109375,1212.4158859762824,1202.7460834374597,1207.0261894301318,6595965,1177.0022827148437,1148.5794372558594,81.00267290733716,18.319952232136075,10.4514516567236,0.005223882948751202,0.0069501902350739275,0.013082024086810362,0.0019397008484784983,0.0018136191329032325
2022-08-18,1209.2833251953125,1212.7820913718717,1199.6955520359063,1208.6925853891362,7410035,1180.8671752929688,1153.853289794922,81.70595823937226,19.972760677259203,12.35571346083072,0.0018136191329032325,0.005223882948751202,0.005979482210058729,0.008514592589026648,-0.017829698613499145
2022-08-19,1187.72216796875,1209.464997552082,1183.6779742626552,1204.148579928399,9460724,1181.5931396484375,1156.5567199707032,70.39526504103112,19.320107906194153,13.748592349903408,-0.017829698613499145,0.0018136191329032325,0.003330147104022352,0.006130550675821578,-0.0027736381556904277
2022-08-22,1184.4278564453125,1195.6514326976853,1175.0673642837935,1189.1536549981986,9471680,1183.5499755859375,1159.4736206054688,64.66974622115912,18.325804013533343,14.664034682629396,-0.0027736381556904277,-0.017829698613499145,0.016170662741185282,0.027040333735107946,0.01542240292087893
2022-08-23,1202.694580078125,1205.6027266806439,1177.4982950302235,1178.7024907985585,9678484,1189.0500366210938,1162.923406982422,62.02623900842322,18.795124455649784,15.490252637233475,0.01542240292087893,-0.0027736381556904277,0.0069501902350739275,-0.006671985993158103,-0.0026636964482220638
2022-08-24,1199.490966796875,1213.2365143204822,1197.4917062121833,1199.6500999587201,10369622,1192.7283203125,1168.0858276367187,59.58614525792117,18.69307731002141,16.130817571791063,-0.0026636964482220638,0.01542240292087893,0.005223882948751202,0.006757017507345253,-0.0029168867408965182
2022-08-25,1195.9921875,1210.0102083418858,1191.6981161929027,1203.671444195302,7871946,1195.3614868164063,1173.0484008789062,55.385419039015595,18.120994419422004,16.52885294131725,-0.0029168867408965182,-0.0026636964482220638,0.0018136191329032325,-0.033039019792810764,-0.00533805940412968
2022-08-26,1189.60791015625,1204.148643044039,1184.6096383933834,1196.4238336256965,10742038,1196.9667114257813,1177.74384765625,59.168541175427784,16.956987188033054,16.61447979066041,-0.00533805940412968,-0.0029168867408965182,-0.017829698613499145,0.0004544331394782386,-0.0077731058807207765
2022-08-29,1180.3609619140625,1206.4205794013706,1171.4547933496005,1174.6128173581192,19838975,1195.7495239257812,1181.1186645507812,62.85644830574756,15.114125398388069,16.314408912205945,-0.0077731058807207765,-0.00533805940412968,-0.0027736381556904277,-0.0009498580889308883,0.015513908295522905
2022-08-30,1198.6729736328125,1201.990130578996,1170.795826558723,1187.790261371782,23139054,1195.5347045898438,1184.2235717773438,63.79622952508499,14.958834328243029,16.043293995413364,0.015513908295522905,-0.0077731058807207765,0.01542240292087893,0.01566639178446083,-0.029397947701972238
2022-09-01,1163.4344482421875,1183.6777688235838,1159.0267970935467,1173.5448105614641,19909939,1191.1687377929688,1184.0855102539062,48.03753780329206,11.855646030407343,15.20576440241216,-0.029397947701972238,0.015513908295522905,-0.0026636964482220638,0.02130556095170255,-0.011677651165608927
2022-09-02,1149.8482666015625,1170.2278880627014,1147.6671567250864,1163.4346809089884,12999345,1185.2252319335937,1183.0462036132812,42.95764893076187,8.205468104584043,13.805705142846538,-0.011677651165608927,-0.029397947701972238,-0.0029168867408965182,0.026061504135886704,0.015530560513620673
