Price,Close,High,Low,Open,Volume,Lag_1,Lag_5,Lag_21
2022-07-07,1081.61328125,1102.0624779330788,1075.6800503518655,1098.7335863010783,23301033,1092.3699951171875,1175.6165771484375,1233.77099609375
2022-07-08,1083.1080322265625,1095.155633472675,1079.0996326989614,1095.155633472675,19010108,1081.61328125,1090.943359375,1267.60400390625
2022-07-11,1097.8277587890625,1100.046939975301,1073.4154479368833,1076.3594210782474,13847467,1083.1080322265625,1093.2080078125,1229.33251953125
2022-07-12,1096.26513671875,1104.983845261713,1088.8146344584836,1088.8146344584836,10778989,1097.8277587890625,1102.0625,1206.0751953125
2022-07-13,1076.8348388671875,1102.402142980226,1074.7741536418605,1099.3676009909502,14224132,1096.26513671875,1092.3699951171875,1190.3134765625
2022-07-14,1085.712158203125,1102.3796184650857,1076.5632467388843,1081.5680252499114,16970315,1076.8348388671875,1081.61328125,1175.910888671875
2022-07-15,1087.8182373046875,1093.796752824721,1079.3487135847495,1093.796752824721,9603210,1085.712158203125,1083.1080322265625,1159.4698486328125
2022-07-18,1097.0804443359375,1098.3258884954794,1083.5154537448523,1096.5142680086967,15160908,1087.8182373046875,1097.8277587890625,1173.0574951171875
2022-07-19,1103.8062744140625,1108.2901609105513,1087.1388148491112,1087.1388148491112,16439888,1097.0804443359375,1096.26513671875,1151.79296875
2022-07-20,1133.6534423828125,1151.543703777921,1126.0670869457035,1150.4114709277653,23924246,1103.8062744140625,1076.8348388671875,1170.3851318359375
2022-07-21,1126.08984375,1132.2949020971544,1117.484465892399,1129.577351299841,16523230,1133.6534423828125,1085.712158203125,1134.8311767578125
2022-07-22,1133.6988525390625,1139.6773678755283,1130.030207237111,1132.2947927493988,10969995,1126.08984375,1087.8182373046875,1116.4200439453125
2022-07-25,1096.2425537109375,1117.5523977830067,1088.3618480432954,1117.5523977830067,23110452,1133.6988525390625,1097.0804443359375,1132.3175048828125
2022-07-26,1096.74072265625,1106.886133119494,1092.143624721455,1096.5595845623452,11303288,1096.2425537109375,1103.8062744140625,1128.9658203125
2022-07-27,1095.6990966796875,1099.2317688342157,1087.908840568981,1096.0387306174957,8655086,1096.74072265625,1133.6534423828125,1144.840576171875
2022-07-28,1112.8646240234375,1117.7787135139506,1096.5142758027298,1103.3080323769393,12496073,1095.6990966796875,1126.08984375,1168.5960693359375
2022-07-29,1136.5748291015625,1140.0396942059215,1115.989778235377,1120.8359411287292,15130683,1112.8646240234375,1133.6988525390625,1175.6165771484375
2022-08-01,1166.1956787109375,1172.038340631328,1135.7369249153332,1140.9681259695833,15700044,1136.5748291015625,1096.2425537109375,1090.943359375
2022-08-02,1170.6341552734375,1181.119198519279,1160.1717542868648,1165.1312476689257,13917913,1166.1956787109375,1096.74072265625,1093.2080078125
2022-08-03,1180.46240234375,1182.1155267997794,1162.8439699844496,1177.586356339264,14250977,1170.6341552734375,1095.6990966796875,1102.0625
2022-08-04,1164.8597412109375,1185.6260530820252,1148.1471136660161,1182.11590292815,14467127,1180.46240234375,1112.8646240234375,1092.3699951171875
2022-08-05,1147.6939697265625,1167.9846710602349,1144.5009315875282,1166.7165845896059,13942438,1164.8597412109375,1136.5748291015625,1081.61328125
2022-08-08,1162.708251953125,1170.1361123075012,1146.3352600049257,1146.3352600049257,10165178,1147.6939697265625,1166.1956787109375,1083.1080322265625
2022-08-10,1169.6605224609375,1173.0120563323646,1158.1336946618562,1167.1241099957583,10724688,1162.708251953125,1170.6341552734375,1097.8277587890625
2022-08-11,1173.5555419921875,1182.070349687536,1168.6186906335156,1178.9905230785732,8198226,1169.6605224609375,1180.46240234375,1096.26513671875
2022-08-12,1192.5328369140625,1196.3146936661199,1169.5247047340195,1173.193230375856,12650587,1173.5555419921875,1164.8597412109375,1076.8348388671875
2022-08-16,1200.8211669921875,1203.5387175050762,1189.9512045412775,1198.511296976361,6607378,1192.5328369140625,1147.6939697265625,1085.712158203125
2022-08-17,1207.09423828125,1212.4160085847718,1202.746205068067,1207.0263114935751,6595965,1200.8211669921875,1162.708251953125,1087.8182373046875
2022-08-18,1209.2833251953125,1212.7820913718717,1199.6955520359063,1208.6925853891362,7410035,1207.09423828125,1169.6605224609375,1097.0804443359375
2022-08-19,1187.7220458984375,1209.4648732471105,1183.677852607992,1204.148456169832,9460724,1209.2833251953125,1173.5555419921875,1103.8062744140625
2022-08-22,1184.427734375,1195.651309470641,1175.0672431781986,1189.1535324408326,9471680,1187.7220458984375,1192.5328369140625,1133.6534423828125
2022-08-23,1202.694580078125,1205.6027266806439,1177.4982950302235,1178.7024907985585,9678484,1184.427734375,1200.8211669921875,1126.08984375
2022-08-24,1199.490966796875,1213.2365143204822,1197.4917062121833,1199.6500999587201,10369622,1202.694580078125,1207.09423828125,1133.6988525390625
2022-08-25,1195.9921875,1210.0102083418858,1191.6981161929027,1203.671444195302,7871946,1199.490966796875,1209.2833251953125,1096.2425537109375
2022-08-26,1189.6077880859375,1204.1485194816453,1184.6095168359632,1196.4237108559755,10742038,1195.9921875,1187.7220458984375,1096.74072265625
2022-08-29,1180.3609619140625,1206.4205794013706,1171.4547933496005,1174.6128173581192,19838975,1189.6077880859375,1184.427734375,1095.6990966796875
2022-08-30,1198.673095703125,1201.9902529871206,1170.795945790086,1187.790382333822,23139054,1180.3609619140625,1202.694580078125,1112.8646240234375
2022-09-01,1163.4346923828125,1183.6780172121637,1159.0270403092493,1173.5450568236956,19909939,1198.673095703125,1199.490966796875,1136.5748291015625
2022-09-02,1149.8482666015625,1170.2278880627014,1147.6671567250864,1163.4346809089884,12999345,1163.4346923828125,1195.9921875,1166.1956787109375
2022-09-05,1167.7060546875,1173.0224725362493,1150.0754462865928,1150.0754462865928,11327815,1149.8482666015625,1189.6077880859375,1170.6341552734375
2022-09-06,1179.9974365234375,1184.1552111927028,1168.7057123414318,1169.1601553219334,10899618,1167.7060546875,1180.3609619140625,1180.46240234375
2022-09-07,1173.1361083984375,1179.1114147484413,1167.796974159679,1170.0689487334319,7488501,1179.9974365234375,1198.673095703125,1164.8597412109375
2022-09-08,1174.794677734375,1180.52010679162,1168.2514676017774,1176.089738152794,7057077,1173.1361083984375,1163.4346923828125,1147.6939697265625
2022-09-09,1167.4788818359375,1185.9727033347192,1165.0704903678632,1185.9727033347192,8314850,1174.794677734375,1149.8482666015625,1162.708251953125
2022-09-12,1180.542724609375,1186.8816091364133,1168.046804859231,1168.046804859231,7435419,1167.4788818359375,1167.7060546875,1169.6605224609375
2022-09-13,1190.403076171875,1194.9243089400052,1181.8832020191865,1189.607891122723,8888657,1180.542724609375,1179.9974365234375,1173.5555419921875
2022-09-14,1176.135009765625,1185.9726599528265,1169.046493026583,1170.0688394223355,8678219,1190.403076171875,1173.1361083984375,1192.5328369140625
2022-09-15,1164.479736328125,1183.0417041001508,1161.7760353689525,1173.7039298739198,10365600,1176.135009765625,1174.794677734375,1200.8211669921875
2022-09-16,1135.6256103515625,1160.0721402601105,1131.8995628990685,1155.8689337357673,20217708,1164.479736328125,1167.4788818359375,1207.09423828125
2022-09-19,1137.1025390625,1146.3040180403946,1127.5147655140897,1135.6257495827476,7580254,1135.6256103515625,1180.542724609375,1209.2833251953125
2022-09-20,1137.2841796875,1153.119972213298,1133.5808482063046,1146.1903481529216,8411448,1137.1025390625,1190.403076171875,1187.7220458984375
2022-09-21,1140.4195556640625,1150.9842421176709,1133.7172134827065,1134.512398474311,9207309,1137.2841796875,1176.135009765625,1184.427734375
2022-09-22,1129.673095703125,1137.3523524884633,1123.3116153435435,1129.6276634257686,10308170,1140.4195556640625,1164.479736328125,1202.694580078125
2022-09-23,1108.498291015625,1134.1488981287762,1106.9533532004177,1129.1733426023927,9528051,1129.673095703125,1135.6256103515625,1199.490966796875
2022-09-26,1080.257568359375,1098.6379294477279,1079.257938059937,1087.845960638479,12479523,1108.498291015625,1137.1025390625,1195.9921875
2022-09-27,1088.8455810546875,1102.3638454814661,1072.4191704410875,1087.8231145473603,16154822,1080.257568359375,1137.2841796875,1189.6077880859375
2022-09-28,1059.8551025390625,1080.5528678614462,1057.4241154049128,1072.5327497220442,16997059,1088.8455810546875,1140.4195556640625,1180.3609619140625
2022-09-29,1056.6063232421875,1075.7817488504493,1051.0171916607421,1072.3738473223364,14671827,1059.8551025390625,1129.673095703125,1198.673095703125
2022-09-30,1080.4393310546875,1091.458340177691,1050.108360317172,1050.108360317172,18613024,1056.6063232421875,1108.498291015625,1163.4346923828125
2022-10-03,1076.6905517578125,1098.251530811662,1073.7369732258553,1086.687214378407,11852723,1080.4393310546875,1080.257568359375,1149.8482666015625
2022-10-04,1096.547607421875,1098.7287171700252,1086.0737854797874,1089.5499554327275,8948850,1076.6905517578125,1088.8455810546875,1167.7060546875
2022-10-06,1100.591796875,1113.269446039468,1098.7969814617613,1103.7272251000825,13352162,1096.547607421875,1059.8551025390625,1179.9974365234375
2022-10-07,1105.2493896484375,1110.4976589700225,1097.2065545320427,1097.2065545320427,7714340,1100.591796875,1056.6063232421875,1173.1361083984375
2022-10-10,1093.185302734375,1098.5471532665001,1085.0970345592755,1092.8217242927421,6329527,1105.2493896484375,1080.4393310546875,1174.794677734375
2022-10-11,1071.4195556640625,1096.911150105876,1068.329679997323,1096.911150105876,9215177,1093.185302734375,1076.6905517578125,1167.4788818359375
2022-10-12,1079.3033447265625,1082.2342073300697,1064.6944639855953,1068.7386577474495,7417103,1071.4195556640625,1096.547607421875,1180.542724609375
2022-10-13,1082.7340087890625,1087.8231445652352,1072.419200033899,1077.5538882747444,7328492,1079.3033447265625,1100.591796875,1190.403076171875
2022-10-14,1077.2357177734375,1097.9789154976827,1076.508681223135,1097.3654596284905,9106089,1082.7340087890625,1105.2493896484375,1176.135009765625
2022-10-17,1094.5255126953125,1096.911067683068,1064.9216983657,1070.1018190034106,16729355,1077.2357177734375,1093.185302734375,1164.479736328125
2022-10-18,1113.83740234375,1119.1765361724479,1099.7056807153497,1100.5462980220425,12415820,1094.5255126953125,1071.4195556640625,1135.6256103515625
2022-10-19,1133.217529296875,1148.644313040374,1109.4980319909348,1115.314325612502,19247142,1113.83740234375,1079.3033447265625,1137.1025390625
2022-10-20,1136.261962890625,1144.6228248019718,1129.1734452455337,1129.1734452455337,8717053,1133.217529296875,1082.7340087890625,1137.2841796875
2022-10-21,1123.084228515625,1143.6229813098248,1120.994103570685,1139.4879233106462,8243452,1136.261962890625,1077.2357177734375,1140.4195556640625
2022-10-24,1126.8331298828125,1137.1252236758137,1115.6778227953112,1117.8133802746593,3370033,1123.084228515625,1094.5255126953125,1129.673095703125
2022-10-25,1109.4296875,1135.5347355693707,1107.8166013928017,1135.5347355693707,12233241,1126.8331298828125,1113.83740234375,1108.498291015625
2022-10-27,1113.7919921875,1121.6530982836084,1105.453847178534,1116.904583955269,12513059,1109.4296875,1133.217529296875,1080.257568359375
2022-10-28,1147.8717041015625,1151.893061521459,1117.5634478847232,1120.0852998000876,17609592,1113.7919921875,1136.261962890625,1088.8455810546875
2022-10-31,1158.5272216796875,1163.6846262416873,1150.62068370947,1154.6194450652783,12419943,1147.8717041015625,1123.084228515625,1059.8551025390625
2022-11-01,1149.5528564453125,1181.428644108962,1139.6243422706675,1181.428644108962,13963166,1158.5272216796875,1126.8331298828125,1056.6063232421875
2022-11-02,1156.732421875,1158.7999512079832,1142.805264482869,1150.6662509085427,8981896,1149.5528564453125,1109.4296875,1080.4393310546875
2022-11-03,1161.0491943359375,1163.0485752218901,1147.3719146666933,1149.5530246719463,6693449,1156.732421875,1113.7919921875,1076.6905517578125
2022-11-04,1178.1343994140625,1181.428720196316,1159.2088516372303,1160.4810755593053,12575815,1161.0491943359375,1147.8717041015625,1096.547607421875
2022-11-07,1184.427734375,1186.1090891689403,1169.6145286927685,1177.3392175630618,11789748,1178.1343994140625,1158.5272216796875,1100.591796875
2022-11-09,1183.2464599609375,1191.4028762322173,1176.9075752515669,1186.109174333478,11254205,1184.427734375,1149.5528564453125,1105.2493896484375
2022-11-10,1168.9329833984375,1179.8611290593667,1164.616195791804,1176.8848340514855,5966242,1183.2464599609375,1156.732421875,1093.185302734375
2022-11-11,1195.8785400390625,1197.7869359415272,1175.9759587388326,1181.4286729917058,12310132,1168.9329833984375,1161.0491943359375,1071.4195556640625
2022-11-14,1190.0849609375,1200.5133505404451,1183.7687931045677,1195.4013783558953,9043112,1195.8785400390625,1178.1343994140625,1079.3033447265625
2022-11-15,1184.7459716796875,1193.4248592098502,1176.8848651845096,1191.561895358841,7086433,1190.0849609375,1184.427734375,1082.7340087890625
2022-11-16,1177.9527587890625,1188.6764594316192,1172.954366703904,1185.9727580356148,9716161,1184.7459716796875,1183.2464599609375,1077.2357177734375
2022-11-17,1180.9970703125,1187.3358341262497,1172.3407797375921,1174.5900378958909,6661451,1177.9527587890625,1168.9329833984375,1094.5255126953125
2022-11-18,1180.3609619140625,1185.518366679259,1168.2967693410817,1184.495900066872,5303197,1180.9970703125,1195.8785400390625,1113.83740234375
2022-11-21,1159.117919921875,1175.9759375856167,1155.5736016352212,1175.9759375856167,6390268,1180.3609619140625,1190.0849609375,1133.217529296875
2022-11-22,1165.547607421875,1167.1152613187112,1152.5746494360667,1156.4369938334312,6611488,1159.117919921875,1184.7459716796875,1136.261962890625
2022-11-23,1161.912353515625,1171.3865449235016,1159.7312438376161,1170.0687686238546,6413408,1165.547607421875,1177.9527587890625,1123.084228515625
2022-11-24,1171.9320068359375,1178.7024981272687,1157.8911489931052,1165.9794167577484,9389439,1161.912353515625,1180.9970703125,1126.8331298828125
2022-11-25,1189.4261474609375,1192.7431844497548,1173.295044904841,1176.430472976704,7349922,1171.9320068359375,1180.3609619140625,1109.4296875
2022-11-28,1230.299072265625,1236.4333911015242,1136.8980043426527,1185.472920181286,31527484,1189.4261474609375,1159.117919921875,1113.7919921875
2022-11-29,1232.4119873046875,1241.2500078770877,1224.1419904117938,1228.6632233258865,11058913,1230.299072265625,1165.547607421875,1147.8717041015625
2022-11-30,1241.1136474609375,1247.5206802015884,1226.0504438987869,1232.54834119291,26164986,1232.4119873046875,1161.912353515625,1158.5272216796875
2022-12-01,1237.4556884765625,1251.8600031393141,1234.1386516701657,1245.8619813701127,9485801,1241.1136474609375,1171.9320068359375,1149.5528564453125
2022-12-02,1236.9332275390625,1248.6793948058917,1227.1410088571656,1240.50026242272,11589592,1237.4556884765625,1189.4261474609375,1156.732421875
2022-12-05,1218.8936767578125,1234.4794719283639,1216.871700030192,1232.3210781772725,14828536,1236.9332275390625,1230.299072265625,1161.0491943359375
2022-12-06,1222.415283203125,1225.5051588426245,1209.146894711336,1211.0099786652759,8594245,1218.8936767578125,1232.4119873046875,1178.1343994140625
2022-12-07,1204.375732421875,1224.5963402295367,1200.5815364526634,1220.0523915216042,8462111,1222.415283203125,1241.1136474609375,1184.427734375
2022-12-08,1203.8077392578125,1210.9645247591304,1199.6500849785011,1208.6925503476532,7757008,1204.375732421875,1237.4556884765625,1183.2464599609375
2022-12-09,1185.5638427734375,1208.6925984914808,1182.2694016212881,1202.3309977712286,12655763,1203.8077392578125,1236.9332275390625,1168.9329833984375
2022-12-12,1187.3812255859375,1191.8797417479038,1174.612713657261,1174.839995212842,9479842,1185.5638427734375,1218.8936767578125,1195.8785400390625
2022-12-13,1192.7886962890625,1196.4237590933476,1184.473147579326,1187.381293975718,8333348,1187.3812255859375,1222.415283203125,1190.0849609375
2022-12-14,1188.471923828125,1199.127475241392,1186.4271108317469,1198.5367354613884,7268947,1192.7886962890625,1204.375732421875,1184.7459716796875
2022-12-15,1171.5911865234375,1188.2447615787812,1168.2514331327313,1182.5648851623062,8688551,1188.471923828125,1203.8077392578125,1177.9527587890625
2022-12-16,1165.797607421875,1189.9715469866571,1162.4124217557498,1168.2514313366491,15837349,1171.5911865234375,1185.5638427734375,1180.9970703125
2022-12-19,1181.1107177734375,1183.2463953663826,1166.2973916450521,1172.7952889779006,7729933,1165.797607421875,1187.3812255859375,1180.3609619140625
2022-12-20,1191.334716796875,1193.2431129001116,1165.9794185762812,1174.1131186326063,7467588,1181.1107177734375,1192.7886962890625,1159.117919921875
2022-12-21,1174.3856201171875,1196.4237592798247,1170.5687080191292,1190.9710448813423,8527550,1191.334716796875,1188.471923828125,1165.547607421875
2022-12-22,1171.3411865234375,1183.541675654874,1166.3200787009303,1180.5199485444361,7451122,1174.3856201171875,1171.5911865234375,1161.912353515625
2022-12-23,1136.9888916015625,1177.112082738486,1132.4676588679463,1164.7524600759673,10257115,1171.3411865234375,1165.797607421875,1171.9320068359375
2022-12-26,1146.9173583984375,1155.0737739248264,1132.5357596211306,1142.6915558359974,5990242,1136.9888916015625,1181.1107177734375,1189.4261474609375
2022-12-27,1156.30078125,1158.1637450751377,1142.9188116159999,1149.6211545027727,5763271,1146.9173583984375,1191.334716796875,1230.299072265625
2022-12-28,1156.1871337890625,1158.6181211536698,1145.7587436629801,1153.2562711921107,7459393,1156.30078125,1174.3856201171875,1232.4119873046875
2022-12-29,1155.66455078125,1158.209118855438,1147.5762834083114,1148.2578877514563,6930648,1156.1871337890625,1171.3411865234375,1241.1136474609375
2022-12-30,1157.4365234375,1170.9775038842033,1154.6647942823151,1156.4823255378853,7289476,1155.66455078125,1136.9888916015625,1237.4556884765625
2023-01-02,1170.477783203125,1171.88642405352,1157.8910002870925,1158.708901395193,5316175,1157.4365234375,1146.9173583984375,1236.9332275390625
2023-01-03,1161.912353515625,1169.1600029724839,1157.7092673063357,1165.5475363123066,7658932,1170.477783203125,1156.30078125,1218.8936767578125
2023-01-04,1144.4183349609375,1163.7301788455284,1142.350805656606,1161.8898109401732,9264891,1161.912353515625,1156.1871337890625,1222.415283203125
2023-01-05,1142.37353515625,1152.5293324862785,1137.806869836127,1146.6676067944138,13637099,1144.4183349609375,1155.66455078125,1204.375732421875
2023-01-06,1152.7562255859375,1157.7773327318898,1144.304501308931,1148.0986967891931,6349597,1142.37353515625,1157.4365234375,1203.8077392578125
2023-01-09,1179.9747314453125,1182.3376907366148,1155.6873320113693,1156.57338165,10722753,1152.7562255859375,1170.477783203125,1185.5638427734375
2023-01-10,1162.52587890625,1184.155127696438,1156.891435377878,1184.155127696438,8047142,1179.9747314453125,1161.912353515625,1187.3812255859375
2023-01-11,1147.8717041015625,1162.3441677767541,1145.5768933771294,1159.8450319996036,11509553,1162.52587890625,1144.4183349609375,1192.7886962890625
2023-01-12,1123.084228515625,1150.7569299071174,1120.0852177263125,1147.280880250268,17688773,1147.8717041015625,1142.37353515625,1188.471923828125
2023-01-13,1121.266845703125,1123.675117069892,1106.2717897707075,1117.0863548772086,20618583,1123.084228515625,1152.7562255859375,1171.5911865234375
2023-01-16,1110.58837890625,1126.7420752597088,1102.8181384631341,1123.5840516608462,13623855,1121.266845703125,1179.9747314453125,1165.797607421875
2023-01-17,1126.3560791015625,1128.2644751675343,1113.5421334042796,1116.9046027544262,10751000,1110.58837890625,1162.52587890625,1181.1107177734375
2023-01-18,1124.492919921875,1131.9450149571076,1117.9724269094495,1123.947732620178,13448286,1126.3560791015625,1147.8717041015625,1191.334716796875
2023-01-19,1123.2889404296875,1127.4238787769261,1116.2911675478767,1123.6751148013898,11940054,1124.492919921875,1123.084228515625,1174.3856201171875
2023-01-20,1109.9296875,1124.6293134044963,1107.475983857866,1124.6293134044963,14930286,1123.2889404296875,1121.266845703125,1171.3411865234375
2023-01-23,1104.3177490234375,1120.6305800710875,1101.9094778576764,1112.8150268033937,10954118,1109.9296875,1110.58837890625,1136.9888916015625
2023-01-24,1097.7972412109375,1110.3839043654414,1084.8014472016187,1108.7253859560433,16488755,1104.3177490234375,1126.3560791015625,1146.9173583984375
2023-01-25,1082.6204833984375,1097.229365511981,1081.4618400458698,1096.207019001925,12385018,1097.7972412109375,1124.492919921875,1156.30078125
2023-01-27,1062.0816650390625,1084.8014072954272,1050.403647808396,1083.4610350495245,25830975,1082.6204833984375,1123.2889404296875,1156.1871337890625
2023-01-30,1072.26025390625,1077.781116815708,1045.564464693845,1059.5144571522903,21772103,1062.0816650390625,1109.9296875,1155.66455078125
2023-01-31,1069.5792236328125,1084.9378563899695,1063.7402148448057,1082.370452122445,22691594,1072.26025390625,1104.3177490234375,1157.4365234375
2023-02-01,1063.240478515625,1081.438989315294,1047.3819702702858,1081.438989315294,19347800,1069.5792236328125,1097.7972412109375,1170.477783203125
2023-02-02,1057.3560791015625,1066.9210156997124,1050.1084290116537,1053.2891691648742,13662663,1063.240478515625,1082.6204833984375,1161.912353515625
2023-02-03,1058.2874755859375,1067.3753725425988,1041.929212987467,1067.3753725425988,24699575,1057.3560791015625,1062.0816650390625,1144.4183349609375
2023-02-06,1050.3128662109375,1054.6523697762398,1047.7455820077842,1051.9259524136774,14837879,1058.2874755859375,1072.26025390625,1142.37353515625
2023-02-07,1047.7911376953125,1057.5606408068884,1041.9294117901225,1050.5629876609778,15135435,1050.3128662109375,1069.5792236328125,1152.7562255859375
2023-02-08,1068.7159423828125,1072.3284093286718,1048.290888887822,1051.017186057536,21160332,1047.7911376953125,1063.240478515625,1179.9747314453125
2023-02-09,1070.578857421875,1077.3039157739506,1060.559478401166,1069.3974980927496,13172763,1068.7159423828125,1057.3560791015625,1162.52587890625
2023-02-10,1061.7635498046875,1070.0562610401787,1054.7884945677279,1070.0562610401787,10790445,1070.578857421875,1058.2874755859375,1147.8717041015625
2023-02-13,1055.72021484375,1067.8298390073717,1051.267130813873,1063.3767549774948,10352493,1061.7635498046875,1050.3128662109375,1123.084228515625
2023-02-14,1080.5985107421875,1082.3251778031881,1055.8566674193971,1058.7193818882063,14321920,1055.72021484375,1047.7911376953125,1121.266845703125
2023-02-15,1105.0675048828125,1107.4531801088635,1078.2809718116707,1079.6440602664363,33503591,1080.5985107421875,1068.7159423828125,1110.58837890625
2023-02-16,1104.2041015625,1119.5400175721072,1101.9321273600988,1113.0194047366483,17264487,1105.0675048828125,1070.578857421875,1126.3560791015625
2023-02-17,1108.8162841796875,1112.1334412904273,1095.3661670147737,1099.6375221146495,11809520,1104.2041015625,1061.7635498046875,1124.492919921875
2023-02-20,1097.0928955078125,1113.1557282640592,1095.1389471665602,1110.9973346913087,8836937,1108.8162841796875,1055.72021484375,1123.2889404296875
2023-02-21,1106.044677734375,1111.8154187780797,1096.1614739086865,1101.4552961916092,13311592,1097.0928955078125,1080.5985107421875,1109.9296875
2023-02-22,1080.9617919921875,1104.181409716533,1079.2124090771258,1102.34116225432,11024335,1106.044677734375,1105.0675048828125,1104.3177490234375
2023-02-23,1075.78173828125,1088.1640768500556,1072.9872927091903,1080.5529686414243,9851910,1080.9617919921875,1104.2041015625,1097.7972412109375
2023-02-24,1083.1429443359375,1088.800224148405,1076.0089953829322,1077.8265267799054,9434053,1075.78173828125,1108.8162841796875,1082.6204833984375
2023-02-27,1075.9407958984375,1085.8467152410444,1068.6024012348664,1082.3705449963543,11199715,1083.1429443359375,1097.0928955078125,1062.0816650390625
2023-02-28,1055.356689453125,1075.55458156191,1051.3126158801917,1070.6016220746747,21994038,1075.9407958984375,1106.044677734375,1072.26025390625
2023-03-01,1065.05810546875,1065.7851421281152,1055.6747773158893,1065.1035377480093,11551145,1055.356689453125,1080.9617919921875,1069.5792236328125
2023-03-02,1056.9468994140625,1068.5794835194733,1054.9248028382913,1061.9225742858987,9333535,1065.05810546875,1075.78173828125,1063.240478515625
2023-03-03,1083.9154052734375,1087.5733043694927,1063.9902277008234,1067.443561368033,14643807,1056.9468994140625,1083.1429443359375,1057.3560791015625
2023-03-06,1094.5028076171875,1101.7277412564927,1090.5495987349282,1090.5495987349282,10171916,1083.9154052734375,1075.9407958984375,1058.2874755859375
2023-03-08,1098.433349609375,1099.1831022898903,1083.7336057675889,1094.5027369272827,15782657,1094.5028076171875,1055.356689453125,1050.3128662109375
2023-03-09,1072.0330810546875,1098.2289976932168,1070.1474010143947,1097.8201071650074,16235128,1098.433349609375,1065.05810546875,1047.7911376953125
2023-03-10,1055.4246826171875,1065.103318593771,1051.9485130130206,1063.967391654798,13334091,1072.0330810546875,1056.9468994140625,1068.7159423828125
2023-03-13,1038.06689453125,1065.1034247048499,1033.750107312473,1058.287501818403,12771592,1055.4246826171875,1083.9154052734375,1070.578857421875
2023-03-14,1034.181884765625,1047.3592882483779,1031.0465769110588,1036.0221323528851,16027522,1038.06689453125,1094.5028076171875,1061.7635498046875
2023-03-15,1016.5057983398438,1044.3375136051593,1012.120862693993,1037.8851690827282,21728555,1034.181884765625,1098.433349609375,1055.72021484375
2023-03-16,1011.4392700195312,1024.2077825786946,1000.6701381392561,1019.2095111682803,18363159,1016.5057983398438,1072.0330810546875,1080.5985107421875
2023-03-17,1010.1670532226562,1023.2763079373278,1005.4413153341551,1020.0047033408911,34014213,1011.4392700195312,1055.4246826171875,1105.0675048828125
2023-03-20,1000.2384643554688,1008.7583980790381,990.5825434751304,1006.4864237654998,19524589,1010.1670532226562,1038.06689453125,1104.2041015625
2023-03-21,1031.341796875,1033.2957451749278,1007.3951430408976,1008.2811925498517,21400360,1000.2384643554688,1034.181884765625,1108.8162841796875
2023-03-22,1034.477294921875,1041.2250703817986,1031.4782836063534,1038.2942074878824,10920094,1031.341796875,1016.5057983398438,1097.0928955078125
2023-03-23,1021.3906860351562,1031.4327819622354,1019.2322922558061,1030.5694484887376,16249370,1034.477294921875,1011.4392700195312,1106.044677734375
2023-03-24,1001.1699829101562,1022.3902814688943,998.7617116838695,1020.231887763167,12375945,1021.3906860351562,1010.1670532226562,1080.9617919921875
2023-03-27,1016.7329711914062,1024.207782359069,999.7613722312702,1007.6224178329715,14054323,1001.1699829101562,1000.2384643554688,1075.78173828125
2023-03-28,1021.4815673828125,1025.3439120336418,1016.4831753805086,1020.1183586375283,12576424,1016.7329711914062,1031.341796875,1083.1429443359375
2023-03-29,1015.4380493164062,1020.0274303318191,1004.7142894261991,1017.3918775634875,18804065,1021.4815673828125,1034.477294921875,1075.9407958984375
2023-03-31,1059.2191162109375,1064.8536804760474,1024.5260415402947,1024.6623383806666,28171201,1015.4380493164062,1021.3906860351562,1055.356689453125
2023-04-03,1059.40087890625,1067.3755664241319,1051.9260666767912,1065.5580347791372,10293043,1059.2191162109375,1001.1699829101562,1065.05810546875
2023-04-05,1056.856201171875,1066.9210129823457,1048.995215362799,1066.9210129823457,16262928,1059.40087890625,1016.7329711914062,1056.9468994140625
2023-04-06,1063.9447021484375,1069.6474143387793,1053.3572991214214,1053.3572991214214,18435046,1056.856201171875,1021.4815673828125,1083.9154052734375
2023-04-10,1056.401611328125,1068.0114795112463,1054.9021060177815,1067.8297504290695,12961408,1063.9447021484375,1015.4380493164062,1094.5028076171875
2023-04-11,1061.6273193359375,1063.7402807994256,1056.0383079017138,1060.559540630498,10542367,1056.401611328125,1059.2191162109375,1098.433349609375
2023-04-12,1066.3076171875,1075.9179854968688,1058.7646577412916,1061.6272515959452,18179087,1061.6273193359375,1059.40087890625,1072.0330810546875
2023-04-13,1070.3291015625,1075.0093475188144,1064.1947822733791,1069.1930541875877,12378208,1066.3076171875,1056.856201171875,1055.4246826171875
2023-04-17,1075.7589111328125,1101.8866740573628,1067.3980510351955,1101.8866740573628,17929479,1070.3291015625,1063.9447021484375,1038.06689453125
2023-04-18,1063.44482421875,1080.098395721067,1056.9242116194696,1080.098395721067,10405576,1075.7589111328125,1056.401611328125,1034.181884765625
2023-04-19,1068.738525390625,1071.419389949788,1059.741493449773,1062.854084774079,12273475,1063.44482421875,1061.6273193359375,1016.5057983398438
2023-04-20,1066.034912109375,1071.9193532094926,1059.6961482625013,1069.692811176778,7007330,1068.738525390625,1066.3076171875,1011.4392700195312
2023-04-21,1067.3753662109375,1072.828080314349,1061.6499382780762,1068.1251189073266,7647317,1066.034912109375,1070.3291015625,1010.1670532226562
